txn_id,account_id,teller_id,txn_type,amount,balance_after,reference_number,merchant_name,category,is_reversal,original_txn_id,description,txn_time
499,116,,DEPOSIT,3784.68,150971.26,08b0ade0c0784750aa52e5e677bad9ba,Starbucks,GROCERIES,false,,DEPOSIT transaction,2022-10-11T23:52:55
500,40,,TRANSFER_IN,607.56,496825.39,24d77c07386c4e55b31775b760f33f86,Amazon,RESTAURANT,false,,TRANSFER_IN transaction,2023-02-07T05:57:54
501,179,,DEPOSIT,3978.79,142932.22,177c39aa0c494c4c8665acc51e93a01c,Target,SALARY,false,,DEPOSIT transaction,2023-10-02T14:16:27
502,25,,TRANSFER_OUT,1135.52,268121.95,b8c1f13f115f410a81032df12ca8f5e0,Walmart,ONLINE_SHOPPING,false,,TRANSFER_OUT transaction,2023-03-07T15:06:59
503,213,,DEPOSIT,1937.06,225621.49,7c8f97c34844400d9f1186f149dcc07a,Amazon,RESTAURANT,false,,DEPOSIT transaction,2023-07-04T20:25:03
504,17,,INTEREST,3059.01,274727.11,be98c256189046539a5cf5996fbf780f,Amazon,UTILITIES,false,,INTEREST transaction,2023-12-07T05:20:13
505,160,,TRANSFER_IN,3156.63,152963.29,1fafa8e8e5ae48feaf1337701e41ab05,Target,ONLINE_SHOPPING,false,,TRANSFER_IN transaction,2023-08-04T14:11:40
506,96,,FEE,2238.74,462117.01,927a127236a240bf925f752a1bf9b139,Amazon,ONLINE_SHOPPING,false,,FEE transaction,2023-09-29T18:21:09
507,70,,TRANSFER_IN,1537.77,4880.50,ca9b6304a6654f23a36d6d44726882e9,,SALARY,false,,TRANSFER_IN transaction,2023-05-30T01:55:05
508,215,,INTEREST,3667.48,359878.96,bff9c6bfccb54a2c9a9f6bfa2060a110,Walmart,ONLINE_SHOPPING,false,,INTEREST transaction,2023-04-14T11:46:00
509,106,,TRANSFER_OUT,1248.28,218305.13,88731d5de2db4cf886cacd5914c1f71a,Target,GROCERIES,false,,TRANSFER_OUT transaction,2023-03-23T16:55:52
510,150,,DEPOSIT,3971.73,408134.10,4d1b19c9d7dc4e848db9e68c68c4dea9,Local Utilities,ONLINE_SHOPPING,false,,DEPOSIT transaction,2023-03-07T05:10:34
511,34,,TRANSFER_OUT,4393.89,187987.53,cf9243487ac3493080086e795afc98f7,Target,RESTAURANT,false,,TRANSFER_OUT transaction,2022-03-28T03:16:17
512,56,,TRANSFER_OUT,4988.94,3333.26,1b0202826dad4f40b1f1ab2dd82663ef,,GROCERIES,false,,TRANSFER_OUT transaction,2022-05-16T07:45:46
513,95,,WITHDRAWAL,224.80,442292.03,9c033996f5d64818918768810d405c4b,Starbucks,RESTAURANT,false,,WITHDRAWAL transaction,2023-08-14T04:12:11
514,214,,FEE,4052.33,52946.32,19947107375d427fb4b9edaaf9e38842,Starbucks,SALARY,false,,FEE transaction,2022-05-21T00:53:48
515,109,,TRANSFER_OUT,4892.42,210222.36,728a31cde9074a75a7bdc7825f7b905a,Walmart,GROCERIES,false,,TRANSFER_OUT transaction,2022-09-22T04:49:38
516,126,,TRANSFER_OUT,1671.24,94750.11,6cc3e2f59e1642549bf173089fef0b23,,UTILITIES,false,,TRANSFER_OUT transaction,2023-04-25T08:03:19
517,174,,FEE,1901.05,146719.65,cc18a58c8cb94f0ab38ec4af3799e756,Target,ONLINE_SHOPPING,false,,FEE transaction,2022-05-03T04:46:02
518,72,,FEE,1090.25,205006.55,8af3aae32b5b4db5acab7307e87d2730,Walmart,UTILITIES,false,,FEE transaction,2022-06-20T23:59:59
519,201,,DEPOSIT,2983.76,296052.84,e3ff7e9b8a174bda90f91a2ae19e764f,Local Utilities,ONLINE_SHOPPING,false,,DEPOSIT transaction,2023-02-20T13:59:37
520,252,,INTEREST,4320.48,286732.81,be0d70cb2a5f47cfb0a5dc2df1eca798,Local Utilities,GROCERIES,false,,INTEREST transaction,2023-03-03T01:23:24
521,14,,TRANSFER_IN,3638.24,445779.77,472570774d9a484b830ca94f2907e5d3,,GROCERIES,false,,TRANSFER_IN transaction,2022-10-09T23:23:16
522,262,,TRANSFER_IN,2780.21,266016.67,83f8a3c44c6a4922b5c67990d436fe95,Amazon,ATM,false,,TRANSFER_IN transaction,2022-09-08T18:23:38
523,202,,DEPOSIT,1196.68,430147.40,08d1fd0c09a84f81aa3c20bc1bc9bb05,Amazon,GROCERIES,false,,DEPOSIT transaction,2022-11-23T05:39:48
524,192,,TRANSFER_OUT,4070.95,228802.83,d6d5353fdb924417987678ccb47b8991,Amazon,RESTAURANT,false,,TRANSFER_OUT transaction,2022-07-19T22:10:18
525,170,,TRANSFER_OUT,2294.56,293442.53,60ef542c86c04649a78f817a2ec1e20a,,SALARY,false,,TRANSFER_OUT transaction,2022-05-29T03:38:11
526,26,,WITHDRAWAL,1898.69,100790.14,d5c0879805fe4f038722396351921238,Target,GROCERIES,false,,WITHDRAWAL transaction,2022-04-15T21:22:23
527,53,,TRANSFER_OUT,1614.62,199640.18,0eda4c970432408a96ec36d3edee379f,Walmart,RESTAURANT,false,,TRANSFER_OUT transaction,2022-08-22T02:53:40
528,113,,INTEREST,3524.66,208422.30,e6db9b94c43f45919f494e3f93429250,Starbucks,RESTAURANT,false,,INTEREST transaction,2023-10-05T06:44:50
529,171,,TRANSFER_OUT,100.23,495017.46,ae44957215394e66968d8fbed90ad41f,Walmart,UTILITIES,false,,TRANSFER_OUT transaction,2023-10-10T19:41:11
530,16,,TRANSFER_OUT,4359.55,33496.49,5f320f97855a46deaf4aafcd65dff175,Local Utilities,UTILITIES,false,,TRANSFER_OUT transaction,2023-06-09T18:35:40
531,112,,DEPOSIT,2850.25,119648.92,c127531813044d03af25cd0666803810,Target,GROCERIES,false,,DEPOSIT transaction,2023-06-11T17:48:37
532,49,,TRANSFER_OUT,1634.21,346059.82,58dc5d5e72384d62b9b57a6c0e1724ef,Walmart,SALARY,false,,TRANSFER_OUT transaction,2023-07-27T00:52:15
533,249,,WITHDRAWAL,4648.31,350523.47,1864dc7be70c428fb2eec11de8ec4371,Walmart,ONLINE_SHOPPING,false,,WITHDRAWAL transaction,2023-07-19T10:16:10
534,50,,WITHDRAWAL,3942.84,75700.64,1d663e0f1aa34a8889ca3a47b47a1291,Starbucks,GROCERIES,false,,WITHDRAWAL transaction,2023-08-03T10:25:54
535,246,,WITHDRAWAL,1359.10,148711.42,2af1464b33e24ff59ee9ea160d9bb7b7,Walmart,GROCERIES,false,,WITHDRAWAL transaction,2023-07-16T16:18:01
536,36,,TRANSFER_OUT,2640.17,89098.33,22fae4cc0d304751b651ce0d4e45ef08,Walmart,RESTAURANT,false,,TRANSFER_OUT transaction,2023-04-18T11:02:06
537,75,,TRANSFER_IN,2208.39,219820.64,47ad6126bc04478e8c6ed76614d69ff3,Amazon,GROCERIES,false,,TRANSFER_IN transaction,2022-12-21T00:03:05
538,32,,WITHDRAWAL,2623.44,435484.62,3e79481dfd9043f1b3c084967fb773d4,,UTILITIES,false,,WITHDRAWAL transaction,2023-04-13T18:15:04
539,149,,INTEREST,4263.65,419463.22,9facbc478f7d4914bd1bb7d5444f6ea2,Walmart,GROCERIES,false,,INTEREST transaction,2023-02-19T23:23:56
540,212,,WITHDRAWAL,3631.47,496473.03,0b7eed581fff4bbdb3db255715332359,Amazon,ONLINE_SHOPPING,false,,WITHDRAWAL transaction,2023-03-23T11:46:11
541,263,,WITHDRAWAL,3766.80,429580.84,b2cd651a2c8d48039a686de560b7b57a,Starbucks,RESTAURANT,false,,WITHDRAWAL transaction,2023-01-04T20:54:41
542,157,,TRANSFER_IN,4676.76,343007.32,e8094f88fc624f5998d80756f280c0f2,Walmart,RESTAURANT,false,,TRANSFER_IN transaction,2022-12-22T10:06:26
543,276,,TRANSFER_OUT,422.83,341517.85,269d516929b448f3bbf6f9ca96a3d7d0,Starbucks,SALARY,false,,TRANSFER_OUT transaction,2023-06-23T12:50:38
544,216,,TRANSFER_OUT,2655.53,383510.52,78c1cacfb18749f3843b9749e18a8adf,,ATM,false,,TRANSFER_OUT transaction,2023-03-19T12:37:08
545,142,,DEPOSIT,717.33,428433.16,a04699399bae4545afea07cd1725d674,,UTILITIES,false,,DEPOSIT transaction,2022-08-24T13:38:27
546,5,,DEPOSIT,3920.85,54501.61,0c2df94a194247068c297d105ad4f936,Local Utilities,ONLINE_SHOPPING,false,,DEPOSIT transaction,2022-01-29T04:28:55
547,218,,WITHDRAWAL,4414.76,75972.25,ed18c56dfbd94924a8d64423ca91ae28,Amazon,UTILITIES,false,,WITHDRAWAL transaction,2022-11-02T08:08:12
548,112,,WITHDRAWAL,4215.89,317021.23,3db2ec03ec4945ad8a8e4de4665321e8,Target,RESTAURANT,false,,WITHDRAWAL transaction,2023-04-26T18:25:16
549,171,,TRANSFER_IN,3184.74,431371.13,c3c8e967c63240879d4de87da623d8c9,Target,ATM,false,,TRANSFER_IN transaction,2022-06-12T08:23:26
550,253,,INTEREST,3780.81,181775.46,0591b830d4d9411b954ce015467ffa78,Amazon,SALARY,false,,INTEREST transaction,2023-09-23T02:03:51
551,72,,WITHDRAWAL,3915.12,368474.88,efc9fae50e544a68b749bebf371028d0,Local Utilities,RESTAURANT,false,,WITHDRAWAL transaction,2023-11-28T20:15:34
552,164,,INTEREST,3172.78,111411.15,776257a178294aa3bdfc03d213d9e191,Amazon,UTILITIES,false,,INTEREST transaction,2022-07-22T16:27:18
553,152,,TRANSFER_OUT,4168.06,7123.43,aa503e92a8494d6ea12866e358e1cd1a,Target,ATM,false,,TRANSFER_OUT transaction,2023-08-27T12:59:58
554,250,,INTEREST,1961.91,320248.45,7cc8545c48d04f13ac2217e0898c9ac2,Starbucks,RESTAURANT,false,,INTEREST transaction,2022-03-27T03:38:00
555,112,,WITHDRAWAL,1305.57,349714.33,2016609a13644fc28f545a88fe730fd9,Walmart,GROCERIES,false,,WITHDRAWAL transaction,2022-01-08T17:45:00
556,185,,INTEREST,652.65,472052.84,e1c3afde04924c6cbbf539e69f44fba4,Local Utilities,GROCERIES,false,,INTEREST transaction,2023-12-16T20:26:00
557,205,,INTEREST,2132.14,111745.56,8fb3a661b0354babb5a292d0e3c587f5,Walmart,UTILITIES,false,,INTEREST transaction,2022-08-30T07:42:43
558,197,,DEPOSIT,3356.15,424928.30,653558b73d144ca19b7e0228bf48a976,Walmart,SALARY,false,,DEPOSIT transaction,2023-01-28T17:31:34
559,75,,FEE,1570.64,315014.00,92aecbd5f20942b3a537fc95fe7d73b2,Walmart,GROCERIES,false,,FEE transaction,2023-02-15T17:26:28
560,37,,FEE,3364.51,180276.93,beab0a83a8e74e1bb361ff51268e5291,,UTILITIES,false,,FEE transaction,2023-10-08T22:51:51
561,24,,DEPOSIT,2222.10,362947.86,57d8c8c375154e7d8046f899a21e57db,Target,GROCERIES,false,,DEPOSIT transaction,2022-03-14T16:40:12
562,113,,TRANSFER_IN,866.41,204882.15,1882c5c9898946c2b168ac4c14ba7a50,Walmart,GROCERIES,false,,TRANSFER_IN transaction,2023-05-07T20:53:09
563,119,,INTEREST,4044.33,282318.14,eecdab3bb45c4894a74d66986896f6a5,,RESTAURANT,false,,INTEREST transaction,2023-12-26T05:49:05
564,53,,WITHDRAWAL,1106.86,332084.43,fcfdc9b2e71e481da703e986e8197534,,SALARY,false,,WITHDRAWAL transaction,2022-01-28T10:12:25
565,279,,TRANSFER_OUT,3366.71,256817.38,8adaee336c0f483480e639eeee380ed5,Walmart,UTILITIES,false,,TRANSFER_OUT transaction,2023-02-07T03:36:52
566,8,,TRANSFER_IN,120.35,137881.00,72ae250ed2f9496188ac1433c899c5ac,Target,GROCERIES,false,,TRANSFER_IN transaction,2023-12-29T14:32:40
567,10,,FEE,1509.80,487011.47,8d2d1bbc5ac540dfbe37c215566ac947,Starbucks,ATM,false,,FEE transaction,2023-07-09T17:57:40
568,272,,INTEREST,1961.43,301767.76,cd755f500d7c4fa5ba79a7f143e57f80,Walmart,ONLINE_SHOPPING,false,,INTEREST transaction,2023-09-06T03:30:53
569,31,,FEE,1978.58,79452.13,192e3ea484e447d8bf7df3ccd603c201,Target,RESTAURANT,false,,FEE transaction,2023-10-12T02:39:35
570,167,,WITHDRAWAL,2579.14,79695.73,6cf2c7b672af47b7877e120f4b2853f0,,ONLINE_SHOPPING,false,,WITHDRAWAL transaction,2023-08-16T10:04:16
571,25,,INTEREST,956.49,467635.10,5d049dc3c9854bc49ae96c1752e26cf1,Amazon,UTILITIES,false,,INTEREST transaction,2023-01-03T20:33:38
572,36,,TRANSFER_IN,1652.74,223882.11,b03d50b03c0b4f3495571e2796b79345,,RESTAURANT,false,,TRANSFER_IN transaction,2022-01-04T12:52:25
573,26,,TRANSFER_IN,4144.54,412691.98,4d79df8e1f9c4e7f8f91da3918afc122,Starbucks,ATM,false,,TRANSFER_IN transaction,2023-12-16T01:18:15
574,128,,FEE,4030.00,354926.53,03907cc64e9f47a9981d171b48677afc,Starbucks,SALARY,false,,FEE transaction,2022-06-18T08:35:42
575,60,,WITHDRAWAL,2129.02,491890.29,7a9c4bcc4cdf45cc9025161bab783584,Walmart,RESTAURANT,false,,WITHDRAWAL transaction,2022-03-18T13:00:26
576,32,,WITHDRAWAL,140.90,247795.28,a59d90356b4d41c19b136b4c6450f52b,Walmart,GROCERIES,false,,WITHDRAWAL transaction,2023-03-16T21:36:24
577,257,,INTEREST,124.37,41648.68,3bf320f2a8384679b1de4d6950673284,Amazon,SALARY,false,,INTEREST transaction,2022-11-26T07:12:09
578,84,,TRANSFER_IN,869.89,279891.02,597c6a5cb710417eb74ac6c622fafd10,Walmart,RESTAURANT,false,,TRANSFER_IN transaction,2022-10-05T21:01:01
579,127,,TRANSFER_IN,3250.92,296710.63,c776a31a3f4f40478b052164a12561e2,Starbucks,UTILITIES,false,,TRANSFER_IN transaction,2023-09-07T16:05:52
580,60,,WITHDRAWAL,1281.47,173501.73,c208e9a5773a42999f7b0689a6327438,Starbucks,ATM,false,,WITHDRAWAL transaction,2023-07-23T00:00:33
581,266,,INTEREST,1255.49,481232.95,24f43534bf0a4d0babc45a8afebceedb,Local Utilities,SALARY,false,,INTEREST transaction,2022-08-27T15:33:12
582,201,,TRANSFER_OUT,1996.01,357839.51,42fb69f6eca64388ae850f4bd7746e94,Walmart,RESTAURANT,false,,TRANSFER_OUT transaction,2023-05-06T16:26:20
583,118,,DEPOSIT,1399.11,445284.82,295388528e5c4145bf29ab9760f5e294,,RESTAURANT,false,,DEPOSIT transaction,2022-10-11T21:29:12
584,38,,INTEREST,4778.65,233063.28,27efe46df51d4389a0751c867192d05e,,SALARY,false,,INTEREST transaction,2023-03-29T05:15:53
585,7,,DEPOSIT,3634.06,442079.04,0900ad02f5ae461e997ca6ae3c098522,Amazon,ONLINE_SHOPPING,false,,DEPOSIT transaction,2022-05-17T11:53:39
586,146,,DEPOSIT,4079.64,4802.88,885c45a7be074cd2a43db764dffcdc93,Walmart,UTILITIES,false,,DEPOSIT transaction,2023-11-19T00:13:38
587,77,,DEPOSIT,4540.91,210292.74,8adad249a69342e584abf8f179e42d5c,Amazon,ONLINE_SHOPPING,false,,DEPOSIT transaction,2022-12-07T04:23:26
588,152,,DEPOSIT,2944.63,8717.74,d6c95458105b4e19a0d2aa45d484ddef,,GROCERIES,false,,DEPOSIT transaction,2023-08-26T05:04:07
589,126,,TRANSFER_OUT,1075.38,152189.05,353c67be85044ad7b92139166d96ed56,Local Utilities,RESTAURANT,false,,TRANSFER_OUT transaction,2023-08-03T09:58:53
590,248,,TRANSFER_IN,2594.15,256574.30,eaed2e6c800e45d58aab589ed02999c3,Amazon,ATM,false,,TRANSFER_IN transaction,2023-11-13T01:34:37
591,218,,INTEREST,287.16,285827.79,66113c0ca7264fdaa00c31f96d51707f,Local Utilities,ONLINE_SHOPPING,false,,INTEREST transaction,2022-04-06T03:59:17
592,207,,WITHDRAWAL,2014.97,391368.17,81e48907cea94888ba653c65b5788af1,,UTILITIES,false,,WITHDRAWAL transaction,2022-02-07T23:05:11
593,251,,TRANSFER_OUT,1133.06,95886.03,59c2e61550164944aba6c1ee9cffc0b3,,RESTAURANT,false,,TRANSFER_OUT transaction,2022-09-26T22:17:14
594,228,,TRANSFER_OUT,2363.00,351443.10,6f0b9ca746e14d2ba01b803a894fb38f,Local Utilities,GROCERIES,false,,TRANSFER_OUT transaction,2022-08-10T09:50:59
595,66,,TRANSFER_IN,2185.45,110030.64,45fce63b1cd642dfab04c79ee4c7f280,Target,ONLINE_SHOPPING,false,,TRANSFER_IN transaction,2022-07-11T09:21:08
596,24,,FEE,1520.77,429059.92,2b539acf551e443bade9e507cf7f247b,Target,SALARY,false,,FEE transaction,2022-02-19T18:10:00
597,110,,INTEREST,2657.55,293909.90,5ee076bfe600451b9e4f042300104858,Walmart,ONLINE_SHOPPING,false,,INTEREST transaction,2023-02-01T15:09:20
598,266,,WITHDRAWAL,1031.84,191236.74,69b3975b89134061a772e3cad2acbf44,,GROCERIES,false,,WITHDRAWAL transaction,2022-12-25T16:43:55
599,92,,INTEREST,2052.53,361296.15,d92886ffc57a4e0e89a77a309c94cb41,Starbucks,ATM,false,,INTEREST transaction,2023-06-20T04:45:24
600,122,,FEE,2343.31,41481.16,6ee67834646a42b2ada6b842da5ce633,Target,ATM,false,,FEE transaction,2023-02-20T04:33:02
601,13,,INTEREST,1557.65,4776.15,2eb5180cb2de4f25999aa7536884754e,Local Utilities,SALARY,false,,INTEREST transaction,2022-05-23T21:51:05
602,170,,FEE,3213.05,376619.87,9ac3d44164984efc975895c4a403de45,Amazon,UTILITIES,false,,FEE transaction,2023-07-05T08:15:05
603,197,,DEPOSIT,1694.49,186320.05,ebe72c46b990466293d2e2c6081fc5e1,Target,ATM,false,,DEPOSIT transaction,2023-02-22T05:01:26
604,193,,DEPOSIT,2460.68,371851.42,b561c84748a749ceba6a3d9a50fd8282,Amazon,RESTAURANT,false,,DEPOSIT transaction,2022-12-04T11:10:08
605,68,,TRANSFER_IN,1734.92,200239.81,dc045a769bcb417fb0e90cf15b54e89e,Starbucks,ATM,false,,TRANSFER_IN transaction,2023-07-31T21:56:59
606,104,,TRANSFER_IN,2437.85,393682.38,e4269edfe61f4bd185331b741c349a70,,UTILITIES,false,,TRANSFER_IN transaction,2023-10-03T00:33:11
607,52,,DEPOSIT,4980.22,235273.48,5a6ddb9bc7784b3c86508a0437252faa,Starbucks,ONLINE_SHOPPING,false,,DEPOSIT transaction,2023-04-01T21:53:13
608,116,,FEE,910.01,39321.80,3b4db7a28ed543be82fa836f91195295,,ATM,false,,FEE transaction,2022-07-27T12:36:43
609,258,,INTEREST,65.10,439594.38,95f174bf3dcb445cbe60561c4348a31a,Local Utilities,GROCERIES,false,,INTEREST transaction,2022-01-07T11:57:57
610,115,,FEE,3036.99,169143.65,850d3ea723204b5597fc005cf7b070b2,Starbucks,RESTAURANT,false,,FEE transaction,2022-05-08T07:45:09
611,237,,DEPOSIT,3068.10,170979.93,ac453b23ad13498aae8b401dd9e68c52,Starbucks,UTILITIES,false,,DEPOSIT transaction,2022-07-09T05:39:22
612,141,,TRANSFER_OUT,3421.68,319998.90,4d0f642a0b10490d8b16067f18ae2090,Amazon,SALARY,false,,TRANSFER_OUT transaction,2023-07-15T22:18:19
613,276,,FEE,2145.14,324323.40,33db3d8b7cad4685a49273b1c89729f1,Target,GROCERIES,false,,FEE transaction,2022-04-27T08:53:52
614,191,,TRANSFER_IN,2477.27,216448.94,825fc22fced7424bacd6e4ae92981598,Local Utilities,UTILITIES,false,,TRANSFER_IN transaction,2022-03-16T05:56:14
615,261,,FEE,607.22,220980.06,d5adb169191d46a8a067f7972b26da16,Amazon,SALARY,false,,FEE transaction,2023-11-11T11:31:31
616,129,,TRANSFER_OUT,3753.73,105994.98,106b7ca56d78404e8ad862a2907f30f6,Amazon,GROCERIES,false,,TRANSFER_OUT transaction,2023-10-17T07:39:11
617,185,,INTEREST,4433.80,130771.56,4c1b30850bca432abf77c1828b127193,Target,GROCERIES,false,,INTEREST transaction,2022-07-30T10:26:30
618,141,,TRANSFER_IN,4480.00,86444.05,3f018b14775942f3a0c1420ba990bf42,Amazon,RESTAURANT,false,,TRANSFER_IN transaction,2023-01-06T22:09:36
619,25,,DEPOSIT,2160.48,466214.46,087fdeb61d1b40bc92015ac21eeeb50c,Target,UTILITIES,false,,DEPOSIT transaction,2022-10-24T10:04:50
620,203,,INTEREST,64.64,239238.88,0b79812fb29046b4aae6632adfb1f609,Amazon,GROCERIES,false,,INTEREST transaction,2023-03-23T22:34:51
621,147,,INTEREST,3841.48,75282.56,ea94a40cded54aecb25da610e2fb384e,,ATM,false,,INTEREST transaction,2022-09-28T07:11:46
622,40,,INTEREST,187.84,112579.03,427ba7785ec049f6b21a3f6cee2c7fde,Starbucks,ONLINE_SHOPPING,false,,INTEREST transaction,2022-09-18T22:41:07
623,187,,WITHDRAWAL,1216.49,424623.36,1572c5ff3c5c4cc8888f447397e3f2d2,Local Utilities,RESTAURANT,false,,WITHDRAWAL transaction,2022-05-30T00:40:32
624,23,,TRANSFER_OUT,4899.53,475508.69,b3d32e51ac334c898700d0c16b40d71c,Target,UTILITIES,false,,TRANSFER_OUT transaction,2022-11-26T05:01:37
625,183,,TRANSFER_OUT,4086.23,308612.95,d21a0ddeb68641b1b14dee89b2ebea58,Local Utilities,ATM,false,,TRANSFER_OUT transaction,2022-09-01T02:59:47
626,249,,TRANSFER_OUT,3478.37,134867.24,47e49555216f4b519894d72b60f1f83b,Local Utilities,UTILITIES,false,,TRANSFER_OUT transaction,2022-11-02T03:42:02
627,167,,TRANSFER_IN,4277.31,442153.33,aaf8194f525f444abca73d7e292d914c,Walmart,SALARY,false,,TRANSFER_IN transaction,2023-12-03T04:28:50
628,142,,DEPOSIT,2725.57,288522.74,5c4250691fcf40998f26372632cd0976,Starbucks,ONLINE_SHOPPING,false,,DEPOSIT transaction,2023-06-04T05:01:28
629,52,,TRANSFER_OUT,1206.21,109795.41,276eb4df5dfc443c81ec7d4330845d82,Target,ONLINE_SHOPPING,false,,TRANSFER_OUT transaction,2022-04-27T15:35:16
630,70,,TRANSFER_OUT,1551.21,65625.62,e84de8de1b4c464f9d08ba0190c2d864,Amazon,RESTAURANT,false,,TRANSFER_OUT transaction,2023-01-03T02:42:52
631,5,,DEPOSIT,396.07,162056.19,101cb62d9b684b0baf05aa5bfe083155,,UTILITIES,false,,DEPOSIT transaction,2023-10-23T16:47:28
632,147,,TRANSFER_OUT,1093.09,451782.21,a67efa2fa2fd49a3af8dd97ae320a0b4,Amazon,GROCERIES,false,,TRANSFER_OUT transaction,2022-11-12T18:39:43
633,180,,WITHDRAWAL,4376.01,221772.31,e80bfe66aa344438be75061ebcb849b6,,RESTAURANT,false,,WITHDRAWAL transaction,2022-06-18T14:49:28
634,61,,DEPOSIT,3516.00,377262.62,8b35ac86a10f481da58b526af9d1b5d1,,UTILITIES,false,,DEPOSIT transaction,2023-04-14T03:24:11
635,99,,TRANSFER_IN,2160.31,465028.32,8a106345477c477fb87c45760197c49f,,UTILITIES,false,,TRANSFER_IN transaction,2022-04-13T15:02:13
636,135,,TRANSFER_IN,1586.66,497795.50,cfaba033cb3848449bafee695f05ba94,,ONLINE_SHOPPING,false,,TRANSFER_IN transaction,2023-01-07T13:09:39
637,190,,WITHDRAWAL,4305.03,460319.87,8414fd34fc504ce4a46f346e14724998,,UTILITIES,false,,WITHDRAWAL transaction,2023-08-08T03:16:24
638,151,,WITHDRAWAL,3180.78,121535.32,176db9008f044cc0b75255b3f68b21f9,Walmart,ATM,false,,WITHDRAWAL transaction,2022-04-28T22:28:15
639,70,,TRANSFER_OUT,2953.56,434205.47,624b53aad7294020b0ad17e34e28ea56,Target,RESTAURANT,false,,TRANSFER_OUT transaction,2022-06-11T19:49:16
640,247,,INTEREST,4213.28,145659.72,f99b880a70074d919c27e77d2ad0fb7d,Local Utilities,UTILITIES,false,,INTEREST transaction,2023-10-24T14:17:12
641,20,,TRANSFER_IN,4799.24,49317.55,180bee31df9b4c68bdcda55f4f033aa5,Target,RESTAURANT,false,,TRANSFER_IN transaction,2023-01-17T00:29:05
642,70,,TRANSFER_OUT,4615.78,443931.42,84732c043aa743e69a6a0b3e015af3c1,Target,UTILITIES,false,,TRANSFER_OUT transaction,2022-12-30T00:07:59
643,264,,DEPOSIT,1512.97,89285.28,8358fd0d17134130a1ee36867329343b,,GROCERIES,false,,DEPOSIT transaction,2023-09-02T16:42:25
644,214,,TRANSFER_IN,687.98,215397.74,da19faa712b54d6a8a064e36e334520c,Local Utilities,ONLINE_SHOPPING,false,,TRANSFER_IN transaction,2023-06-04T14:05:16
645,63,,TRANSFER_OUT,1924.44,481807.32,7ad9e4c5966d435ab00b405e93eb9871,Target,RESTAURANT,false,,TRANSFER_OUT transaction,2022-09-19T11:07:58
646,84,,TRANSFER_OUT,2215.16,464941.32,b920ef423fb04522bc9da8c56bcaa0b7,Target,UTILITIES,false,,TRANSFER_OUT transaction,2023-05-22T21:22:06
647,173,,FEE,1908.16,9260.91,73a542237e2c49389228d5eade6d83ec,Amazon,SALARY,false,,FEE transaction,2023-03-19T02:55:32
648,9,,DEPOSIT,1115.90,264449.16,ded3d93392fa4a5b80acd82c145da8bf,Target,UTILITIES,false,,DEPOSIT transaction,2022-07-23T23:43:31
649,88,,TRANSFER_OUT,4374.76,34769.29,221b752d73614d8990c55ac8602c53c2,Amazon,GROCERIES,false,,TRANSFER_OUT transaction,2023-05-07T22:36:45
650,70,,TRANSFER_IN,3744.17,361772.89,239577f733f04da7aa619a75cfdbf57e,Target,ATM,false,,TRANSFER_IN transaction,2022-03-23T19:47:57
651,176,,INTEREST,3493.82,443627.89,b4cafaf34ef744fba5ba3565893ad4e4,Amazon,ONLINE_SHOPPING,false,,INTEREST transaction,2022-03-11T22:42:17
652,261,,INTEREST,896.10,225086.90,e19ba643444c49c0b2e3bff26a6bd7d3,,GROCERIES,false,,INTEREST transaction,2022-08-01T22:10:07
653,67,,INTEREST,4472.75,176192.40,eb1f9c46e55c494386bb59bb9e9357b7,Target,ATM,false,,INTEREST transaction,2023-05-18T13:18:10
654,79,,INTEREST,3588.67,168773.01,7b307b8e4e2e4392b0d38017ade6989f,Amazon,SALARY,false,,INTEREST transaction,2022-01-14T09:46:54
655,197,,FEE,1725.57,301646.65,210016658d0c4ebca89f0fb4bf6eb122,Target,GROCERIES,false,,FEE transaction,2022-03-13T12:57:20
656,274,,WITHDRAWAL,2355.58,337744.78,ad75362b52bc40ddbe98b32c5aa793ba,Local Utilities,SALARY,false,,WITHDRAWAL transaction,2023-12-11T03:50:00
657,181,,TRANSFER_IN,1257.00,248579.36,c2adfb4ec44d4bfeaa80f412b201dc4c,Amazon,GROCERIES,false,,TRANSFER_IN transaction,2023-09-21T02:18:07
658,135,,TRANSFER_IN,2709.00,47655.82,53af0bd449674b569816d85828dcf1f7,Local Utilities,UTILITIES,false,,TRANSFER_IN transaction,2023-11-20T02:17:29
659,127,,DEPOSIT,3125.02,493908.53,5d8256e2f3394226924729b08912c7d6,,SALARY,false,,DEPOSIT transaction,2022-01-19T03:35:42
660,118,,FEE,1035.17,72705.11,89e1fb7956504cbe892b6c7f950e95af,,GROCERIES,false,,FEE transaction,2022-08-15T07:31:55
661,161,,INTEREST,409.61,157589.79,9ac3619670f542078a3e020c87a6caf6,Starbucks,ATM,false,,INTEREST transaction,2023-12-16T21:29:34
662,279,,FEE,280.87,270788.65,902d2cc2b12b4b899ee2ea476a9aa80c,Local Utilities,RESTAURANT,false,,FEE transaction,2023-07-24T16:06:35
663,94,,DEPOSIT,1533.99,163108.48,1e900e1edc3547c09a07f5514539aa08,Walmart,UTILITIES,false,,DEPOSIT transaction,2022-01-14T03:25:05
